created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,token
Sat Nov 04 03:05:20 +0000 2023,1720638330940125185,citilink qg cgk sin berangkat soetta terminal t t,0,0,0,0,in,844603849755127808,1720430232216428989,ascara_official,https://twitter.com/ascara_official/status/1720638330940125185,"['citilink', 'qg', 'cgk', 'sin', 'berangkat', 'soetta', 'terminal', 't', 't']"
Sat Nov 04 01:06:12 +0000 2023,1720608348670702072,knp pesawat nya citilink super jet doang anjrit tpi kalo jkt bnyk lumayan murce bimbang kalo kereta jam ga keram tuh pantat duduk mulu,0,2,0,0,in,1376546053449654274,1720608348670702072,sianwangre,https://twitter.com/sianwangre/status/1720608348670702072,"['knp', 'pesawat', 'nya', 'citilink', 'super', 'jet', 'doang', 'anjrit', 'tpi', 'kalo', 'jkt', 'bnyk', 'lumayan', 'murce', 'bimbang', 'kalo', 'kereta', 'jam', 'ga', 'keram', 'tuh', 'pantat', 'duduk', 'mulu']"
Fri Nov 03 23:23:08 +0000 2023,1720582411271180472,chek in online bang praktis,0,0,0,1,in,87314024,1720573974458007828,okisukirman,https://twitter.com/okisukirman/status/1720582411271180472,"['chek', 'in', 'online', 'bang', 'praktis']"
Fri Nov 03 22:49:36 +0000 2023,1720573974458007828,pelayanan antri hlp ditambah layanam check innya,0,1,0,0,in,137391511,1720573974458007828,chamadhojin,https://twitter.com/chamadhojin/status/1720573974458007828,"['pelayanan', 'antri', 'hlp', 'ditambah', 'layanam', 'check', 'innya']"
Fri Nov 03 22:36:07 +0000 2023,1720570577826832880,merger pelita air citilink milik giaa terancam batal,0,0,0,0,in,118646322,1720570577826832880,Bisniscom,https://twitter.com/Bisniscom/status/1720570577826832880,"['merger', 'pelita', 'air', 'citilink', 'milik', 'giaa', 'terancam', 'batal']"
Fri Nov 03 22:05:18 +0000 2023,1720562822726467994,tok ganjel tok,0,0,0,0,in,2840508451,1720398427698409527,eon__eon,https://twitter.com/eon__eon/status/1720562822726467994,"['tok', 'ganjel', 'tok']"
Fri Nov 03 17:49:04 +0000 2023,1720498339349660139,but we can fly there its much easier says the rich girlfriend yet youre there insisting on citilink,2,0,0,2,en,1391313506100817928,1720481326611001427,Monsieur_Jaks,https://twitter.com/Monsieur_Jaks/status/1720498339349660139,"['but', 'we', 'can', 'fly', 'there', 'its', 'much', 'easier', 'says', 'the', 'rich', 'girlfriend', 'yet', 'youre', 'there', 'insisting', 'on', 'citilink']"
Fri Nov 03 15:59:54 +0000 2023,1720470868080664689,gk beli produk boeing bang masyarakat taunya pesawat garuda lion citilink,0,1,0,0,in,968994133523099648,1720406224540459070,denyitt,https://twitter.com/denyitt/status/1720470868080664689,"['gk', 'beli', 'produk', 'boeing', 'bang', 'masyarakat', 'taunya', 'pesawat', 'garuda', 'lion', 'citilink']"
Fri Nov 03 13:40:39 +0000 2023,1720435826474307901,garuda ga regenerasi crew nya landing berharap liat seger hmmm enakan liat crew air asia citilink landing inter,0,2,0,0,in,2922292381,1720435826474307901,obyeto,https://twitter.com/obyeto/status/1720435826474307901,"['garuda', 'ga', 'regenerasi', 'crew', 'nya', 'landing', 'berharap', 'liat', 'seger', 'hmmm', 'enakan', 'liat', 'crew', 'air', 'asia', 'citilink', 'landing', 'inter']"
Fri Nov 03 12:16:52 +0000 2023,1720414740474929242,loh kyak gini beneran ganjel pesawat kalo sampe kyak gitu gmana nih om,0,2,0,0,in,442964157,1720398427698409527,MakanMasak,https://twitter.com/MakanMasak/status/1720414740474929242,"['loh', 'kyak', 'gini', 'beneran', 'ganjel', 'pesawat', 'kalo', 'sampe', 'kyak', 'gitu', 'gmana', 'nih', 'om']"
Fri Nov 03 12:08:52 +0000 2023,1720412727431335990,kebalik kaka belinya citilink datengnya citywalk,0,1,0,0,in,982213244,1720409318510801269,danyfakhrur,https://twitter.com/danyfakhrur/status/1720412727431335990,"['kebalik', 'kaka', 'belinya', 'citilink', 'datengnya', 'citywalk']"
Fri Nov 03 11:51:19 +0000 2023,1720408310728507450,gw seumur ga merhatiin airbus boeing gw butuh flight yg gw cari harga yg liat merk citilink batik gw mayoritas masyarakat jg pandangnya beda dgn sabun pasta gigi orang selera,0,2,0,2,in,1674451639590359040,1720227471122153528,Ayamethesnake,https://twitter.com/Ayamethesnake/status/1720408310728507450,"['gw', 'seumur', 'ga', 'merhatiin', 'airbus', 'boeing', 'gw', 'butuh', 'flight', 'yg', 'gw', 'cari', 'harga', 'yg', 'liat', 'merk', 'citilink', 'batik', 'gw', 'mayoritas', 'masyarakat', 'jg', 'pandangnya', 'beda', 'dgn', 'sabun', 'pasta', 'gigi', 'orang', 'selera']"
Fri Nov 03 11:45:53 +0000 2023,1720406941917471172,ok lem me just adjusts glasses boycott citilink rq and walk across the ocean to my next work trip,0,0,0,0,en,1524834501230493696,1720406941917471172,wxckedstrays,https://twitter.com/wxckedstrays/status/1720406941917471172,"['ok', 'lem', 'me', 'just', 'adjusts', 'glasses', 'boycott', 'citilink', 'rq', 'and', 'walk', 'across', 'the', 'ocean', 'to', 'my', 'next', 'work', 'trip']"
Fri Nov 03 07:14:05 +0000 2023,1720338542185034028,tulisan sukses tutotial perjalanan darat kuala lumpur hatyai bangkok langsung tulisan top minggu,0,0,0,1,in,78262441,1720247012673900750,Nugisuke,https://twitter.com/Nugisuke/status/1720338542185034028,"['tulisan', 'sukses', 'tutotial', 'perjalanan', 'darat', 'kuala', 'lumpur', 'hatyai', 'bangkok', 'langsung', 'tulisan', 'top', 'minggu']"
Fri Nov 03 06:24:16 +0000 2023,1720326007612481620,citilink pelita air garuda masuk subholding bumn aviasi injourney,0,0,1,3,in,23343960,1720326007612481620,kompascom,https://twitter.com/kompascom/status/1720326007612481620,"['citilink', 'pelita', 'air', 'garuda', 'masuk', 'subholding', 'bumn', 'aviasi', 'injourney']"
Fri Nov 03 06:10:09 +0000 2023,1720322452830736483,perubahan rencana merger citilink pelita air bocorannya,0,0,0,0,in,155169715,1720322452830736483,soloposdotcom,https://twitter.com/soloposdotcom/status/1720322452830736483,"['perubahan', 'rencana', 'merger', 'citilink', 'pelita', 'air', 'bocorannya']"
Fri Nov 03 05:57:33 +0000 2023,1720319282595418608,bos citilink tarif batas dihapus otomatis tiket pesawat melonjak,0,0,0,0,in,118646322,1720319282595418608,Bisniscom,https://twitter.com/Bisniscom/status/1720319282595418608,"['bos', 'citilink', 'tarif', 'batas', 'dihapus', 'otomatis', 'tiket', 'pesawat', 'melonjak']"
Fri Nov 03 04:38:47 +0000 2023,1720299461421805801,sistem gak terintegrasi ya yg jaga meja cekin gada trainingnya,0,0,0,0,in,420257012,1720299192319676605,NzulR,https://twitter.com/NzulR/status/1720299461421805801,"['sistem', 'gak', 'terintegrasi', 'ya', 'yg', 'jaga', 'meja', 'cekin', 'gada', 'trainingnya']"
Fri Nov 03 04:37:43 +0000 2023,1720299192319676605,konyol banget ketinggalan pesawat transit yg maskpai yg tp ditinggal gitu aja gak dikasih informasi pas lapor turun pesawat sm petugasnya sumpah maskapai terkonyol sepanjanh bikin plan org gagal ganti flight nya,0,1,0,0,in,420257012,1720299192319676605,NzulR,https://twitter.com/NzulR/status/1720299192319676605,"['konyol', 'banget', 'ketinggalan', 'pesawat', 'transit', 'yg', 'maskpai', 'yg', 'tp', 'ditinggal', 'gitu', 'aja', 'gak', 'dikasih', 'informasi', 'pas', 'lapor', 'turun', 'pesawat', 'sm', 'petugasnya', 'sumpah', 'maskapai', 'terkonyol', 'sepanjanh', 'bikin', 'plan', 'org', 'gagal', 'ganti', 'flight', 'nya']"
Fri Nov 03 04:13:24 +0000 2023,1720293073077547499,besok caratina nempelin sebong pesawat citilink,0,0,0,0,in,1466067227854127118,1719927568714146211,cherry_cheolll,https://twitter.com/cherry_cheolll/status/1720293073077547499,"['besok', 'caratina', 'nempelin', 'sebong', 'pesawat', 'citilink']"
Fri Nov 03 03:53:03 +0000 2023,1720287949689143457,bagasi citilink kg,0,0,0,0,in,142183390,1720287949689143457,rizkamarhani,https://twitter.com/rizkamarhani/status/1720287949689143457,"['bagasi', 'citilink', 'kg']"
Fri Nov 03 03:40:57 +0000 2023,1720284903936508027,share konten dieng blog referensi pembaca rejeki pelaku wisata tulisannya tulisan papan minggu minggu,0,1,0,0,in,78262441,1720247012673900750,Nugisuke,https://twitter.com/Nugisuke/status/1720284903936508027,"['share', 'konten', 'dieng', 'blog', 'referensi', 'pembaca', 'rejeki', 'pelaku', 'wisata', 'tulisannya', 'tulisan', 'papan', 'minggu', 'minggu']"
Fri Nov 03 03:17:03 +0000 2023,1720278891934490656,wkwkwkw walahar kek citilink jir wkwkwkw pantunnya,0,0,0,0,in,851099384,1720278891934490656,kimshockjeans,https://twitter.com/kimshockjeans/status/1720278891934490656,"['wkwkwkw', 'walahar', 'kek', 'citilink', 'jir', 'wkwkwkw', 'pantunnya']"
Fri Nov 03 02:33:24 +0000 2023,1720267905814949894,wait till lil bro hears about the pantuns they always put into citilink announcements,0,1,2,25,en,64368882,1720267905814949894,resir014,https://twitter.com/resir014/status/1720267905814949894,"['wait', 'till', 'lil', 'bro', 'hears', 'about', 'the', 'pantuns', 'they', 'always', 'put', 'into', 'citilink', 'announcements']"
Fri Nov 03 02:14:20 +0000 2023,1720263107594064089,lho tulisan transportasi hong kong salah top minggu periode jan jul,0,1,0,0,in,78262441,1720247012673900750,Nugisuke,https://twitter.com/Nugisuke/status/1720263107594064089,"['lho', 'tulisan', 'transportasi', 'hong', 'kong', 'salah', 'top', 'minggu', 'periode', 'jan', 'jul']"
Fri Nov 03 01:59:32 +0000 2023,1720259383605760006,engga sby yg dri jkt lion dibatalin jkt cuman citilink,0,0,0,0,in,1636908696625377280,1720247832203149408,goholideyy,https://twitter.com/goholideyy/status/1720259383605760006,"['engga', 'sby', 'yg', 'dri', 'jkt', 'lion', 'dibatalin', 'jkt', 'cuman', 'citilink']"
Fri Nov 03 01:53:45 +0000 2023,1720257926991090143,review perkeretaan surprised ulasan terkait low cost carrier membahas laris terbilang ditulis,0,1,0,0,in,78262441,1720247012673900750,Nugisuke,https://twitter.com/Nugisuke/status/1720257926991090143,"['review', 'perkeretaan', 'surprised', 'ulasan', 'terkait', 'low', 'cost', 'carrier', 'membahas', 'laris', 'terbilang', 'ditulis']"
Fri Nov 03 01:39:14 +0000 2023,1720254275803390147,belom gada flight jkt ntar jam citilink,0,2,0,29,in,1636908696625377280,1720247832203149408,goholideyy,https://twitter.com/goholideyy/status/1720254275803390147,"['belom', 'gada', 'flight', 'jkt', 'ntar', 'jam', 'citilink']"
Fri Nov 03 00:05:32 +0000 2023,1720230694683848738,wts voucher refund citilink senilai jt dijual juta aja dm kalo ya,0,0,0,0,in,1303181510904655872,1720230694683848738,achosssi,https://twitter.com/achosssi/status/1720230694683848738,"['wts', 'voucher', 'refund', 'citilink', 'senilai', 'jt', 'dijual', 'juta', 'aja', 'dm', 'kalo', 'ya']"
Thu Nov 02 23:25:08 +0000 2023,1720220526738886790,temukan dapatkan art f tiket pesawat citilink bandung bali pp rp shopee,0,0,0,0,in,1686294082811998209,1720220526738886790,Remi064590,https://twitter.com/Remi064590/status/1720220526738886790,"['temukan', 'dapatkan', 'art', 'f', 'tiket', 'pesawat', 'citilink', 'bandung', 'bali', 'pp', 'rp', 'shopee']"
Thu Nov 02 22:34:17 +0000 2023,1720207730752069832,citilink pk gqp departing perth airport on rw via,0,0,1,0,en,948503715937361920,1720207730752069832,sivideoaviation,https://twitter.com/sivideoaviation/status/1720207730752069832,"['citilink', 'pk', 'gqp', 'departing', 'perth', 'airport', 'on', 'rw', 'via']"
Thu Nov 02 22:33:01 +0000 2023,1720207412882477066,kenaikan signifikan menteri bumn erick thohir berencana merger pelita air citilink,0,1,0,0,in,798770586784702464,1720108510690594825,pinterpolitik,https://twitter.com/pinterpolitik/status/1720207412882477066,"['kenaikan', 'signifikan', 'menteri', 'bumn', 'erick', 'thohir', 'berencana', 'merger', 'pelita', 'air', 'citilink']"
Thu Nov 02 19:50:47 +0000 2023,1720166582650048698,daruga liong memakai boeing armada airbus kapasitas jarak tempuh dipakai jarak rute gendut citilink ekor pesawat boeing,0,1,0,0,in,59111768,1720163181618966792,audhityahaha,https://twitter.com/audhityahaha/status/1720166582650048698,"['daruga', 'liong', 'memakai', 'boeing', 'armada', 'airbus', 'kapasitas', 'jarak', 'tempuh', 'dipakai', 'jarak', 'rute', 'gendut', 'citilink', 'ekor', 'pesawat', 'boeing']"
Thu Nov 02 19:37:16 +0000 2023,1720163181618966792,boikot beli tiket pesawat memakai pesawat boeing daruga indonesia liong air beralih transnusa citilink pelita air super air jet,1,2,2,6,in,59111768,1720163181618966792,audhityahaha,https://twitter.com/audhityahaha/status/1720163181618966792,"['boikot', 'beli', 'tiket', 'pesawat', 'memakai', 'pesawat', 'boeing', 'daruga', 'indonesia', 'liong', 'air', 'beralih', 'transnusa', 'citilink', 'pelita', 'air', 'super', 'air', 'jet']"
Thu Nov 02 16:02:36 +0000 2023,1720109161177047103,rencana merger citilink pelita air berubah penjelasan detailnya,0,0,0,0,in,118371948,1720109161177047103,Harian_Jogja,https://twitter.com/Harian_Jogja/status/1720109161177047103,"['rencana', 'merger', 'citilink', 'pelita', 'air', 'berubah', 'penjelasan', 'detailnya']"
Thu Nov 02 16:00:01 +0000 2023,1720108510690594825,believe can fly,0,1,0,2,en,798770586784702464,1720108510690594825,pinterpolitik,https://twitter.com/pinterpolitik/status/1720108510690594825,"['believe', 'can', 'fly']"
Thu Nov 02 14:39:54 +0000 2023,1720088348751269962,beli seat check in,0,0,0,0,in,1553293805285416961,1720088348751269962,misspdb,https://twitter.com/misspdb/status/1720088348751269962,"['beli', 'seat', 'check', 'in']"
Thu Nov 02 14:36:45 +0000 2023,1720087555310600605,citilink tapat sm serjosh near bpi bayan,0,0,0,0,in,1388460286575714304,1719745245804667250,rideallyoucan,https://twitter.com/rideallyoucan/status/1720087555310600605,"['citilink', 'tapat', 'sm', 'serjosh', 'near', 'bpi', 'bayan']"
Thu Nov 02 14:25:22 +0000 2023,1720084691532017905,citilink air baltic hijaunya,0,0,0,1,in,62564943,1719709026550685918,RbRBadri,https://twitter.com/RbRBadri/status/1720084691532017905,"['citilink', 'air', 'baltic', 'hijaunya']"
Thu Nov 02 13:53:13 +0000 2023,1720076599507423680,merger citilink pelita air dikabarkan batal bocorannya,0,0,0,1,in,118646322,1720076599507423680,Bisniscom,https://twitter.com/Bisniscom/status/1720076599507423680,"['merger', 'citilink', 'pelita', 'air', 'dikabarkan', 'batal', 'bocorannya']"
Thu Nov 02 12:02:27 +0000 2023,1720048725748482085,yaallah yaudah on the way nih gue pesen citilink jakarta bali gitu lu gue,0,1,0,0,in,1288791195095715840,1720046683957108746,caziecaine,https://twitter.com/caziecaine/status/1720048725748482085,"['yaallah', 'yaudah', 'on', 'the', 'way', 'nih', 'gue', 'pesen', 'citilink', 'jakarta', 'bali', 'gitu', 'lu', 'gue']"
Thu Nov 02 11:35:22 +0000 2023,1720041907647402174,ayah citilink garuda,0,0,0,0,in,1545576357136019456,1719704494701965587,calllsyyy_,https://twitter.com/calllsyyy_/status/1720041907647402174,"['ayah', 'citilink', 'garuda']"
Thu Nov 02 11:04:34 +0000 2023,1720034156619632645,cocok nih pramugara citilink,0,0,0,0,in,1127545257128628224,1719974907524821129,11thdimension6,https://twitter.com/11thdimension6/status/1720034156619632645,"['cocok', 'nih', 'pramugara', 'citilink']"
Thu Nov 02 10:51:22 +0000 2023,1720030833640390846,wes kebiasan gelo ngene iki,0,0,0,1,in,1028635375068037120,1719990503289282780,miftarahmanda,https://twitter.com/miftarahmanda/status/1720030833640390846,"['wes', 'kebiasan', 'gelo', 'ngene', 'iki']"
Thu Nov 02 10:50:00 +0000 2023,1720030493780107368,benerr nek iki wkwkw,0,1,0,0,in,1173890196430974976,1719990503289282780,fernandaWkwkwk,https://twitter.com/fernandaWkwkwk/status/1720030493780107368,"['benerr', 'nek', 'iki', 'wkwkw']"
Thu Nov 02 10:46:07 +0000 2023,1720029512510165312,mending guwak sisan gelo sisanke yaaa,0,1,0,0,in,1028635375068037120,1719990503289282780,miftarahmanda,https://twitter.com/miftarahmanda/status/1720029512510165312,"['mending', 'guwak', 'sisan', 'gelo', 'sisanke', 'yaaa']"
Thu Nov 02 10:44:35 +0000 2023,1720029130337755304,sirku nek meh ngilangi kon sisan kabeh ben ra patio gelo wkwk,0,1,0,0,in,1173890196430974976,1719990503289282780,fernandaWkwkwk,https://twitter.com/fernandaWkwkwk/status/1720029130337755304,"['sirku', 'nek', 'meh', 'ngilangi', 'kon', 'sisan', 'kabeh', 'ben', 'ra', 'patio', 'gelo', 'wkwk']"
Thu Nov 02 10:42:58 +0000 2023,1720028723045707827,gowo nang planet ban beres lanang sambat ban ilang wkwkw,0,1,0,0,in,1028635375068037120,1719990503289282780,miftarahmanda,https://twitter.com/miftarahmanda/status/1720028723045707827,"['gowo', 'nang', 'planet', 'ban', 'beres', 'lanang', 'sambat', 'ban', 'ilang', 'wkwkw']"
Thu Nov 02 09:53:58 +0000 2023,1720016389103403170,jgn coba over bagasi kalo citilink mahal skali bagasinya,0,0,0,0,in,3244333220,1720016389103403170,SilitongaOwy,https://twitter.com/SilitongaOwy/status/1720016389103403170,"['jgn', 'coba', 'over', 'bagasi', 'kalo', 'citilink', 'mahal', 'skali', 'bagasinya']"
Thu Nov 02 09:48:52 +0000 2023,1720015107328262149,safeflight,0,0,0,0,en,26975686,1720014217888350649,myrockinphotos,https://twitter.com/myrockinphotos/status/1720015107328262149,['safeflight']
Thu Nov 02 09:47:10 +0000 2023,1720014679043694873,duh aja ya mundur mundur ngaco airline airline huhu gue pikir pas jaman pandemi aja,0,1,0,0,in,29172567,1720014217888350649,VVYND,https://twitter.com/VVYND/status/1720014679043694873,"['duh', 'aja', 'ya', 'mundur', 'mundur', 'ngaco', 'airline', 'airline', 'huhu', 'gue', 'pikir', 'pas', 'jaman', 'pandemi', 'aja']"
Thu Nov 02 09:02:26 +0000 2023,1720003423553347711,citilink wings,0,0,0,0,en,19215414,1720003423553347711,adi_wp,https://twitter.com/adi_wp/status/1720003423553347711,"['citilink', 'wings']"
Thu Nov 02 08:38:25 +0000 2023,1719997378563035638,genah well wkwkwk,0,0,0,0,in,1173890196430974976,1719990503289282780,fernandaWkwkwk,https://twitter.com/fernandaWkwkwk/status/1719997378563035638,"['genah', 'well', 'wkwkwk']"
Thu Nov 02 08:36:33 +0000 2023,1719996905865007343,lowongan magang pt citilink indonesia lihat info selengkapnya gabung channel telegram gratis,0,0,0,0,in,2753228456,1719996905865007343,openkerja,https://twitter.com/openkerja/status/1719996905865007343,"['lowongan', 'magang', 'pt', 'citilink', 'indonesia', 'lihat', 'info', 'selengkapnya', 'gabung', 'channel', 'telegram', 'gratis']"
Thu Nov 02 08:31:17 +0000 2023,1719995583887524083,keki ban truk mawon mas genah awet wkwkwk,0,1,0,0,in,844145068906692608,1719990503289282780,oreska8,https://twitter.com/oreska8/status/1719995583887524083,"['keki', 'ban', 'truk', 'mawon', 'mas', 'genah', 'awet', 'wkwkwk']"
Thu Nov 02 08:17:58 +0000 2023,1719992232340857072,smntra wheal kosong masku,0,0,0,0,in,1108652381623848961,1719990503289282780,luthfie_sw,https://twitter.com/luthfie_sw/status/1719992232340857072,"['smntra', 'wheal', 'kosong', 'masku']"
Thu Nov 02 08:11:06 +0000 2023,1719990503289282780,tuku bane tok olih ra mas nggone ngganti wekku suog ngilangke ban ra kabeh sisan,0,4,0,4,in,1173890196430974976,1719990503289282780,fernandaWkwkwk,https://twitter.com/fernandaWkwkwk/status/1719990503289282780,"['tuku', 'bane', 'tok', 'olih', 'ra', 'mas', 'nggone', 'ngganti', 'wekku', 'suog', 'ngilangke', 'ban', 'ra', 'kabeh', 'sisan']"
Thu Nov 02 05:45:14 +0000 2023,1719953794845610392,tinggal dibranding citilink pasar minggu,0,0,0,0,in,170144877,1719953794845610392,asmirzakovic,https://twitter.com/asmirzakovic/status/1719953794845610392,"['tinggal', 'dibranding', 'citilink', 'pasar', 'minggu']"
Thu Nov 02 05:35:59 +0000 2023,1719951466335813794,kali citilink delay,0,0,1,0,in,1182522125581570048,1719951466335813794,abangjoee,https://twitter.com/abangjoee/status/1719951466335813794,"['kali', 'citilink', 'delay']"
Thu Nov 02 05:33:40 +0000 2023,1719950882065023304,jadwal pesawat jakarta ambon transit selasa november tiket citilink rp jutaan,0,0,0,0,in,1449955921312960513,1719950882065023304,tribunambonnews,https://twitter.com/tribunambonnews/status/1719950882065023304,"['jadwal', 'pesawat', 'jakarta', 'ambon', 'transit', 'selasa', 'november', 'tiket', 'citilink', 'rp', 'jutaan']"
Thu Nov 02 05:32:05 +0000 2023,1719950484742754780,gendeng gendengan pol asli citilink mek saiki dadi murah wkwk,0,1,0,0,in,279615444,1719894624037421471,badarulaa,https://twitter.com/badarulaa/status/1719950484742754780,"['gendeng', 'gendengan', 'pol', 'asli', 'citilink', 'mek', 'saiki', 'dadi', 'murah', 'wkwk']"
Thu Nov 02 05:18:42 +0000 2023,1719947117693960447,helloo gk csnya yg gercepkah reschedule flight udh jam ngomong gajelas pdhl live chat,0,0,0,0,in,1460176257497239552,1719947117693960447,justsayinduh,https://twitter.com/justsayinduh/status/1719947117693960447,"['helloo', 'gk', 'csnya', 'yg', 'gercepkah', 'reschedule', 'flight', 'udh', 'jam', 'ngomong', 'gajelas', 'pdhl', 'live', 'chat']"
Thu Nov 02 04:55:55 +0000 2023,1719941383585493445,bjirr with citilink when,0,0,0,0,en,1318018293253373952,1719941383585493445,heyoogyu,https://twitter.com/heyoogyu/status/1719941383585493445,"['bjirr', 'with', 'citilink', 'when']"
Thu Nov 02 04:25:50 +0000 2023,1719933812237553868,wings transnusa citilink,0,0,0,0,da,1498674581850230792,1719933812237553868,kwetiawbabii,https://twitter.com/kwetiawbabii/status/1719933812237553868,"['wings', 'transnusa', 'citilink']"
Thu Nov 02 04:20:10 +0000 2023,1719932385066951160,haii citilink lovers menambah frekwensi terbang lupa beli ticket mmbc,0,0,0,1,in,1633644329192525825,1719893033330811360,dewie_widia,https://twitter.com/dewie_widia/status/1719932385066951160,"['haii', 'citilink', 'lovers', 'menambah', 'frekwensi', 'terbang', 'lupa', 'beli', 'ticket', 'mmbc']"
Thu Nov 02 03:46:50 +0000 2023,1719923998166040981,citilink wings nam transnusa,0,0,0,0,en,179027781,1719709026550685918,DonnyPutraP,https://twitter.com/DonnyPutraP/status/1719923998166040981,"['citilink', 'wings', 'nam', 'transnusa']"
Thu Nov 02 03:40:56 +0000 2023,1719922515114639806,november menambah frekwensi terbang rute jakarta pontianak pp jakarta palembang pp rute surabaya banjarmasin pp nikmati terbang beragam jadwal pilihan destinasi menarik jatah bagasi terdaftar kg gratis,0,0,0,3,in,1708736972481798144,1719922515114639806,setiawan0894,https://twitter.com/setiawan0894/status/1719922515114639806,"['november', 'menambah', 'frekwensi', 'terbang', 'rute', 'jakarta', 'pontianak', 'pp', 'jakarta', 'palembang', 'pp', 'rute', 'surabaya', 'banjarmasin', 'pp', 'nikmati', 'terbang', 'beragam', 'jadwal', 'pilihan', 'destinasi', 'menarik', 'jatah', 'bagasi', 'terdaftar', 'kg', 'gratis']"
Thu Nov 02 02:51:08 +0000 2023,1719909981431165182,citilink numpak nek nang jakarta pp,0,1,0,0,in,16063023,1719904914607124816,Sam_Ardi,https://twitter.com/Sam_Ardi/status/1719909981431165182,"['citilink', 'numpak', 'nek', 'nang', 'jakarta', 'pp']"
Thu Nov 02 02:38:10 +0000 2023,1719906718359154870,yuk pesan tiket download playstore salam sukses,0,0,0,2,in,1633649081741635587,1719906718359154870,retnasusanti211,https://twitter.com/retnasusanti211/status/1719906718359154870,"['yuk', 'pesan', 'tiket', 'download', 'playstore', 'salam', 'sukses']"
Thu Nov 02 02:25:25 +0000 2023,1719903510480003203,november menambah frekwensi terbang rute jakarta pontianak pp jakarta palembang pp rute surabaya yuk pesan tiket download playstore salam sukses,0,0,0,3,in,1656916126805417984,1719903510480003203,gustavommb48706,https://twitter.com/gustavommb48706/status/1719903510480003203,"['november', 'menambah', 'frekwensi', 'terbang', 'rute', 'jakarta', 'pontianak', 'pp', 'jakarta', 'palembang', 'pp', 'rute', 'surabaya', 'yuk', 'pesan', 'tiket', 'download', 'playstore', 'salam', 'sukses']"
Thu Nov 02 02:18:36 +0000 2023,1719901793948512574,terbang pesan tiket mmbctravel,0,0,0,1,in,1703596623891505152,1719893033330811360,rummi14826,https://twitter.com/rummi14826/status/1719901793948512574,"['terbang', 'pesan', 'tiket', 'mmbctravel']"
Thu Nov 02 02:00:11 +0000 2023,1719897159452213571,yuk pesan tiket download playstore,0,0,0,5,in,1633450629573259265,1719897159452213571,Fatih_hamzahh31,https://twitter.com/Fatih_hamzahh31/status/1719897159452213571,"['yuk', 'pesan', 'tiket', 'download', 'playstore']"
Thu Nov 02 01:43:48 +0000 2023,1719893035759305196,yuk pesan tiket download playstore salam sukses,0,0,8,13,in,90622905,1719893033330811360,klikmbcofficial,https://twitter.com/klikmbcofficial/status/1719893035759305196,"['yuk', 'pesan', 'tiket', 'download', 'playstore', 'salam', 'sukses']"
Thu Nov 02 01:43:47 +0000 2023,1719893033330811360,november menambah frekwensi terbang rute jakarta pontianak pp jakarta palembang pp rute surabaya banjarmasin pp nikmati terbang beragam jadwal pilihan destinasi menarik jatah bagasi terdaftar kg gratis,2,22,26,27,in,90622905,1719893033330811360,klikmbcofficial,https://twitter.com/klikmbcofficial/status/1719893033330811360,"['november', 'menambah', 'frekwensi', 'terbang', 'rute', 'jakarta', 'pontianak', 'pp', 'jakarta', 'palembang', 'pp', 'rute', 'surabaya', 'banjarmasin', 'pp', 'nikmati', 'terbang', 'beragam', 'jadwal', 'pilihan', 'destinasi', 'menarik', 'jatah', 'bagasi', 'terdaftar', 'kg', 'gratis']"
Thu Nov 02 00:28:13 +0000 2023,1719874013454008496,citilink qg cgk pnk,0,0,0,0,in,109615803,1719840151432753452,ernedyy,https://twitter.com/ernedyy/status/1719874013454008496,"['citilink', 'qg', 'cgk', 'pnk']"
Wed Nov 01 23:26:27 +0000 2023,1719858468663021953,bangsat check in web citilink gabisa pilih kursi,0,1,0,0,in,231263942,1719858468663021953,andonosaboy,https://twitter.com/andonosaboy/status/1719858468663021953,"['bangsat', 'check', 'in', 'web', 'citilink', 'gabisa', 'pilih', 'kursi']"
Wed Nov 01 23:07:12 +0000 2023,1719853627500794190,citilink gabisa refund reschedule,0,0,0,0,in,1231707001253593088,1719704804644053377,nyaldl,https://twitter.com/nyaldl/status/1719853627500794190,"['citilink', 'gabisa', 'refund', 'reschedule']"
Wed Nov 01 22:19:44 +0000 2023,1719841681510711668,citilink yia cgk,0,0,0,0,in,2758647069,1719837407087063076,moonlightz1_,https://twitter.com/moonlightz1_/status/1719841681510711668,"['citilink', 'yia', 'cgk']"
Wed Nov 01 15:51:01 +0000 2023,1719743859029406025,wings air citilink transnusa cocok blusukan ukuran nya gak gede gede,0,0,0,0,in,47826002,1719743859029406025,Jalansantaii,https://twitter.com/Jalansantaii/status/1719743859029406025,"['wings', 'air', 'citilink', 'transnusa', 'cocok', 'blusukan', 'ukuran', 'nya', 'gak', 'gede', 'gede']"
Wed Nov 01 15:46:55 +0000 2023,1719742826223960191,citilink kali ya transnusa,0,0,0,0,in,1262130861677281280,1719742826223960191,mauludirfd15,https://twitter.com/mauludirfd15/status/1719742826223960191,"['citilink', 'kali', 'ya', 'transnusa']"
